text,rating
Очень хороший телефон,5
В целом довольны,4
"Жақсы телефон, керемет",5
Супер,5
Всё отлично,5
Телефон мощный,5
Рекомендую к покупке,5
"Очень понравился магазин ITELL DIGITAL. Заказ оформила вечером в четверг, но доставили уже в пятницу до обеда, хотя по условиям бланк заказа был оформлен на субботу. Магазин работает оперативно, курьер большой молодец. Ну и спасибо Каспи Магазину, конечно.",5
Класс,5
Отлично,4
"Очень удобный, хороший телефон",5
,5
"Жақсы смартфон, маған ұнады",4
,4
"Спасибо тебе, Kaspi.kz",5
Все в телефоне понравилось. Покупала в подарок. Говорили греется - пока не замечали.,5
